dialogue_id,turn_id,speaker,utterance,emotion,annotation
746,18,Ross,Ooh!,surprise,0000050
746,19,Ross,There's no way to do this without her?,surprise,1001030
746,20,Ross,"Cause I kinda all ready told her uh, it was, it was already taken care of.",fear,2003000
746,21,Chandler,No!,non-neutral,1000211
746,22,Monica,Okay.,neutral,3020000
747,0,Ross,"So, Phoebs owes $7.50, Monica, you owe $10, and Rachel, you owe fifteen big ones.",neutral,4100000
747,1,Joey,"But hey, thanks for teachin' us Cross-Eyed Mary. You guys, we gotta play that at our regular game.",neutral,4100000
747,2,Phoebe,"Alright, here's my $7.50.  But I think you should know that this money is cursed.",neutral,4001000
747,3,Joey,What?,surprise,0000050
747,4,Phoebe,"Oh, I cursed it. So now bad things will happen to he who spends it.",neutral,4100000
747,5,Chandler,"That's alright, I'll take it.",neutral,4100000
747,6,Chandler,Bad things happen to me anyway.,neutral,4010000
747,7,Chandler,This way I can break 'em up with a movie.,neutral,4100000
747,8,Ross,"Well, that just leaves the big Green poker machine, who owes fifteen...",neutral,5000000
747,9,Joey,Ah!  Huh?,surprise,0000050
748,0,Phoebe,You wanna do it right now?,neutral,4000010
748,1,Julie,Great!,joy,0500000
748,2,Phoebe,"Ok, I just wanna be really sure this time. Andie McDowell's the girl from",neutral,3001010
748,3,Rachel,No. No no no no no. That's Rodney McDowell. Andie McDowell is the guy from,neutral,3000011
748,4,Phoebe,"Oh, yeah. Ok, thank you.",neutral,3200000
748,5,Rachel,You're welcome.,neutral,4100000
749,0,Ross,is for me not to see you anymore.,sadness,1030100
749,1,Rachel,That's crazy!,surprise,0000230
749,2,Rachel,You can't do that!,non-neutral,0010220
749,3,Rachel,What are you going to tell her?,non-neutral,1002011
749,4,Rachel,Oh God.,fear,0004001
749,5,Rachel,"Ohh, you already agreed to this, haven't you?",non-neutral,0011111
749,6,Ross,"It's awful I know, I mean, I feel terrible but I have to do this if I want my marriage to work.",sadness,0041000
749,7,Ross,"And I do, I have to make",sadness,1030100
749,8,Rachel,Ohh! Lucky me! Oh my God! That,non-neutral,0000221
749,9,Ross,You have no idea what a nightmare this has been. This is so hard.,sadness,0031001
749,10,Rachel,"Oh yeah, really? Is it Ross? Yeah? Okay, well let me make this a just a little bit easier for you.",anger,0000410
749,11,Ross,What are you doing?,surprise,1010030
749,12,Rachel,Storming out!,anger,0000500
749,13,Ross,"Rachel, this is your apartment.",neutral,4010000
749,14,Rachel,"Yeah, well that's how mad I am!!",anger,0000500
750,0,Joey,These little women. Wow!,surprise,0200030
750,1,Chandler,"Your liking it, huh?",neutral,3200000
750,2,Joey,Oh yeah! Amy just burned Jo's manuscript. I don't see how he could ever forgive her.,joy,1300010
750,3,Ross,"Umm, Jo's a girl, it's short for Josephine.",neutral,3100010
750,4,Phoebe,Chandler.,neutral,5000000
750,5,Chandler,Hi.,neutral,5000000
750,6,Frank,Hi.,neutral,5000000
750,7,Phoebe,Joey.,neutral,5000000
750,8,Joey,Hey-hey!,joy,0500000
750,9,Frank,Hey.,neutral,5000000
750,10,Phoebe,This is Monica.,neutral,5000000
750,11,Frank,Whoa!,surprise,0100040
750,12,Phoebe,And this is Rachel.,neutral,5000000
750,13,Rachel,Hi!,joy,0400010
750,14,Frank,Whoa!!,surprise,0100040
750,15,Phoebe,I'm gonna get coffee.,neutral,5000000
750,16,Frank,"Hey, how do you guys get anything done?",non-neutral,1200020
750,17,Chandler,"We don't, really.",neutral,4100000
750,18,Rachel,"Well, so, now, do you guys have a lot of big plans?",neutral,4000010
750,19,Phoebe,"Oh yeah! Yeah, no, we're gonna connect, y'know bond, and everything.",non-neutral,2200010
750,20,Frank,"Yeah, I was thinking that maybe we could go down to Time Square and pick up some ninja stars.",neutral,3200000
750,21,Frank,"And, oh, um, my friend Larry, he wants me to take a picture of a hooker.",neutral,4100000
750,22,Chandler,"You know, we don't really take advantage of living in the city.",non-neutral,2020010
750,23,Joey,I know.,neutral,3020000
751,0,Rachel,"Okay, Chandler!",neutral,4100000
751,1,Chandler,Okay.,neutral,5000000
751,2,Rachel,"And your horoscope says, ""On the fifth a special someone is going to give you a gift.""",non-neutral,2200010
751,3,Chandler,"Oh, well thank you in advance.",joy,2300000
751,4,Rachel,"Op, but the twelfth brings a lover's spat.",surprise,2000030
751,5,Rachel,"Oh, wait and on the nineteenth a secret crush announces itself.",surprise,1000040
751,6,Joey,Hey guys!,neutral,3200000
751,7,Chandler,Hey!!,joy,2300000
751,8,Rachel,Oh my God! It's Joey Tribbiani of Mac and C.H.E.E.S.E.!!!!!!!,surprise,0200030
751,9,Chandler,Oh that's right. It's your first day! So are you psyched to fight fake crime with your robot sidekick?,joy,1300001
751,10,Joey,Am I psyched? The lead in my own TV series? I've dreamed about this for years! Why have I not been preparing?!,joy,0311000
751,11,Phoebe,"No! Joey, you're going to be great!",neutral,3200000
751,12,Joey,"But I got to act with a robot Pheebs, and-and I don't know anything about technology!",fear,0005000
751,13,Joey,I can't even use Chandler's computer except to find porn!,non-neutral,1020101
751,14,Joey,And-and that's only cause it's right there when you turn it on!,non-neutral,2020001
751,15,Monica,I think our lover's spat will start a little early this month.,non-neutral,2000012
751,16,Phoebe,I'll be waiting.,neutral,4000001
752,0,Monica,"Now, this is last minute so I want to apologize for the mess. Okay?",non-neutral,2021000
752,1,Rachel,Oh my God! It sure didn't look this way when I lived here.,surprise,0000041
752,2,Monica,I know!,surprise,0000041
752,3,Monica,"Now look, there's only one problem though.",non-neutral,2011100
752,4,Monica,"There's only room for one, so I guess one of you will have to stay at Joey's.",neutral,4010000
752,5,Phoebe,"Well, since the fire was kinda my fault I guess  you should get to stay here.",sadness,1040000
752,6,Rachel,"Hey! Hey-hey, now this was no one's fault Pheebs. Okay? It was an accident.",non-neutral,2010020
752,7,Phoebe,"Well no, it was my fault so you should get the nice room.",neutral,3020000
752,8,Rachel,Okay!,joy,1400000
752,9,Monica,So Rach!,joy,1300010
752,10,Monica,You're the first guest at Hotel Monica!,joy,0500000
752,11,Monica,"Umm, you'll just have to tell me how you like your eggs in the morning.",neutral,5000000
752,12,Monica,"And I thought I would bring them to you, y'know, in bed.",neutral,3100010
752,13,Monica,"Oh, you have been through so much.",sadness,0050000
752,14,Rachel,I have.,sadness,1040000
753,0,Monica,This is just Bactine. It won't hurt.,neutral,5000000
753,1,Joey,"Sorry, that was wax.",neutral,3011000
753,2,Phoebe,"Oh, poor little Tooty is scared to death. We should find his owner.",sadness,1031000
753,3,Ross,Why don't we just put 'poor little Tooty' out in the hall?,disgust,1001003
753,4,Rachel,During a blackout? He'd get trampled!,non-neutral,1002110
753,5,Ross,Yeah?,neutral,4000010
754,0,Ross,"Ben, I want you to know that there may be some times when I may not be around, like this.",sadness,2030000
754,1,Ross,"But I'll still always come back, like this.",neutral,3110000
754,2,Ross,"And sometimes I may be away longer, like this.",neutral,3020000
754,3,Ross,"But I'll still always come back, like this.",neutral,3110000
754,4,Chandler,"And sometimes, I'll want you to steal third, and I'll go like this.",non-neutral,2200010
754,5,Monica,He is so amazing.,joy,0400010
754,6,Rachel,"Oh, I know. Look at him.",joy,1400000
754,7,Joey,"Ben, Ben, hey Ben. Nothing. I don't think that's his name.",neutral,4001000
754,8,Phoebe,"Oh, look, look, he's closing his eyes.  Look, he's opening his eyes.",non-neutral,2200010
754,9,Joey,"He doesn't do much, does he?",neutral,3000020
754,10,Ross,"No, this is pretty much it.",neutral,4010000
754,11,Rachel,You guys wanna get some coffee?,neutral,4100000
754,12,All,Yeah.,neutral,4100000
754,13,Ross,"All right, I'll see you guys later.",neutral,5000000
754,14,Phoebe,"Oh, look, he's closing his eyes again.",neutral,3100010
754,15,Ross,"Come on, they're gonna love you.",joy,2300000
755,0,Joey,Here you go.,neutral,5000000
755,1,Phoebe,Oh my God! This is a six-hour pill!  That's it! I'm out of the woods! Ohh! What a relief!,joy,0400010
755,2,Joey,Good for you!,joy,0500000
755,3,Phoebe,"Oh, it's like a huge weight has been lifted!",joy,0500000
755,4,Phoebe,"Cause look,  no hair loss, not a rash, no hives, I'm just so happy!",joy,0500000
755,5,Phoebe,"Because no shortness of breath, no temporary euphoriaOh.",neutral,3200000
756,0,Chandler,"Well, thank you for lunch.",neutral,3200000
756,1,Rachel,"What? Wait a minute, I didn't pay, I thought you paid!",non-neutral,2001020
756,2,Chandler,So apparently we just don't pay for food anymore.  Do you see what I see?,neutral,3000011
756,3,Monica,How did it go?,neutral,4001000
756,4,Chandler,Had the money in the wrong hand.,neutral,3000020
757,0,Monica,"All right, I'm gonna go steam my wedding dress okay? Who wants the responsibility of making sure nothing happens to it?",neutral,3002000
757,1,Rachel,I'll do it.,neutral,4100000
757,2,Monica,Who wants it? Anybody?,neutral,4001000
757,3,Rachel,I said I'll do it!,anger,1000400
757,4,Monica,"Nobody wants to do it? All right, I'll do it myself.",disgust,1010003
757,5,Rachel,Monica! I'm not gonna screw it up!,anger,0000500
757,6,Monica,Y'know what?,neutral,4000010
757,7,Monica,"You're right, I'm sorry.",sadness,2030000
757,8,Monica,Actually you were a big help tonight.,joy,2300000
757,9,Monica,"Yeah, and thanks for putting my grandmother in the cab and making sure she got to the hotel safely.",neutral,3200000
757,10,Rachel,Well of course that is what I'm here for!,joy,1400000
757,11,Monica,Okay. Sorry.,neutral,4010000
757,12,Rachel,Ugh!  What grandmother?,surprise,0000140
758,0,Rachel,"Hi. Tag, I have a conference call today is that correct?",neutral,5000000
758,1,Tag,"Yes, at 4:00.",neutral,5000000
758,2,Rachel,"Okay, thank you.",neutral,5000000
758,3,Rachel,That'll be all.,neutral,5000000
758,4,Rachel,Wait!,surprise,2000030
758,5,Rachel,Wait!,surprise,1000040
758,6,Rachel,Did you see that?,surprise,0101030
758,7,Rachel,That mail guy had no idea there was something going on between us.,surprise,1100030
758,8,Joey,"You've seen my huge stack of porn, right?",neutral,4100000
759,0,Chip,"Hey Monica, it's Chip.",neutral,5000000
759,1,Monica,Yesss!!,non-neutral,1200020
759,2,Ross,Who's Chip?,neutral,4000010
759,3,Monica,Shhh!,neutral,3100100
759,4,Chip,"Good runnin' into you at the bank today, so ah, here's my number, 555-9323. Give me a call. Later.",neutral,4001000
759,5,Monica,"Chip, is Chip Matthews.",neutral,5000000
759,6,Ross,The guy who took Rachel to the prom? Why is he calling you?,surprise,1000040
759,7,Monica,"Cause I ran into him at the bank, he is still soo cute.",joy,2300000
759,8,Ross,"Monica, you're so lucky! He's like the most popular guy in school!!",joy,0300020
759,9,Monica,"I know!!   Chip? Hi! It's Monica.  Kay.  Kay.  Okay.  Okay, good-bye.  Oh my God, we just had",joy,0300020
759,10,Ross,I was just leaving.,neutral,4010000
759,11,Rachel,"Good! Cause I've got a product report to read, it's like eight pages, I hope I don't fall asleep.",neutral,4010000
759,12,Ross,Why? Did you write it?,neutral,4000010
759,13,Rachel,"Wow! Look at that, Chip Matthews called. I wonder what he wants?",surprise,0001040
759,14,Ross,"Well ah, actually...",neutral,5000000
760,0,Monica,Here's your tea Phoebe.,neutral,5000000
760,1,Phoebe,"It's so good.  Oh, thanks.",joy,1400000
760,2,Rachel,Good.,joy,2300000
760,3,Monica,I'm so glad you liked it.,joy,1400000
760,4,Phoebe,Oh!,surprise,0000050
760,5,Monica,What?!,surprise,0000050
760,6,Rachel,What?! She made the tea!,surprise,0000050
760,7,Phoebe,"Oh! No, I-I think I just had a contraction.",surprise,0001040
760,8,Rachel,You what?,surprise,1000040
760,9,Monica,Oh my God!,surprise,0000050
760,10,Mr. Burgin,I like her. She sees smart.,joy,2300000
761,0,Ross,"I've no idea, could be. Listen, I'm sorry I had to work tonight.",sadness,1030010
761,1,Rachel,"Oh it's OK. You were worth the wait, and I don't just mean tonight.",neutral,3200000
761,2,Joey,I have actually,neutral,5000000
761,3,Mr. Treeger,": Yeah, well your friends are in violation of it.",neutral,3000101
761,4,Mr. Treeger,"I've been a nice guy up until now, but uh, I don't need this grief.",anger,0010301
761,5,Mr. Treeger,I'm gonna call the landlord and tell him that Monica is illegally subletting here grandmother's apartment.,anger,1000400
761,6,Mr. Treeger,Your friends are outta here pal.,anger,1000400
761,7,Joey,Why don't you tell me something I don't know!,anger,0001400
762,0,Chandler,All right! I found one that fits!,joy,0400010
762,1,Rachel,"Well y'know what they say, the 23",neutral,5000000
762,2,Chandler,Whose is it?,neutral,5000000
762,3,Rachel,Oh does it matter?! All that matters is that you look so handsome.,non-neutral,1200020
762,4,Ben,Oh damnit!,disgust,0000023
762,5,Rachel,No! Don't say that! Don't say that!,non-neutral,0011102
762,6,Ben,Damnit!,non-neutral,0000212
762,7,Rachel,No don't! Go back to repeating!,non-neutral,0011201
762,8,Ben,Damnit!,non-neutral,0000212
762,9,Rachel,Oh crap!,non-neutral,0000122
762,10,Ben,Oh crap!,non-neutral,0000212
763,0,Joey,"Hey Rach! Hey, you mind if I read my comic books in here?",neutral,3200000
763,1,Rachel,Sure! Why?,surprise,1100030
763,2,Joey,"Oh well, Chandler and Monica are over there and it's kinda hard to concentrate.",neutral,3000002
763,3,Rachel,What?!,surprise,0000050
763,4,Rachel,She just called and said that she was gonna be working late!,anger,0000320
763,5,Rachel,She keeps lying to me!,anger,0000500
763,6,Rachel,That's it!,anger,0100400
763,7,Rachel,Y'know what?,anger,2000300
763,8,Rachel,I'm just gonna go over there and confront them right now!,anger,0000500
763,9,Phoebe,"So Chandler, I-I'd love to come by tonight.",joy,2300000
763,10,Chandler,Really?,surprise,0000050
763,11,Phoebe,"Oh absolutely. Shall we say, around seven?",joy,2300000
763,12,Chandler,Yes.,neutral,3200000
763,13,Phoebe,Good. I'm really looking forward to you and me having sexual intercourse.,joy,0500000
763,14,Joey,"Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!",surprise,0100040
763,15,Rachel,Oh yeah!  Oh my God! That is,surprise,0100040
763,16,All,"Yeah, it is! Naked Ross!!",surprise,0100031
764,0,Ross,"Y'know, hey! You're the one who ended it, remember?",anger,2000300
764,1,Rachel,"Yeah, because I was",neutral,5000000
764,2,Ross,You still love me?,non-neutral,2002010
764,3,Rachel,Noo.,disgust,1010003
764,4,Ross,"What does this mean? What do you, I mean do you wanna, get back together?",non-neutral,1012010
764,5,Rachel,"Noo! Maybe! I, I don't know.",non-neutral,2011010
764,6,Ross,What?!,surprise,0000050
764,7,Rachel,"I just, I feel, I-I just...",non-neutral,2011010
765,0,Phoebe,I won! I won! I finally won!,surprise,0200030
765,1,The Lurker,I won! That was my quarter!,anger,0000410
765,2,Phoebe,Fine! Here! Take a hike toots!,anger,0000302
765,3,The Lurker,"Excuse me, sir! This lady played my quarter, this is my money.",anger,0000500
765,4,The Security Guard,Is that true miss?,neutral,5000000
765,5,Phoebe,Sells drugs to kids.,disgust,1000103
765,6,The Security Guard,What?!,surprise,0000140
765,7,Phoebe,She sells drugs to kids.,disgust,0000113
765,8,The Lurker,It was my quarter!,anger,0000500
765,9,The Security Guard,Was it her quarter?,neutral,5000000
765,10,Phoebe,How about we talk about this over dinner?,neutral,4100000
